gender,height,weight,bmi_category,bmi,age,meals_per_day,exercise_level,bmr,carbs,proteins,fats,calories,fdc_id,food,fiber,protein,fat
0.0,0.0,0.0,0,0.0,34,3,0,1896.25,284.438,113.775,75.85,2275.502,335641,"Beans, Dry, Pinto, 420 (0% moisture)",4.0,23.1,1.15
0.0,0.0,0.0,0,0.0,22,3,0,1343.75,201.562,80.625,53.75,1612.498,324431,"Proximates, Pickles, kosher dill, spears, CLAUSEN (AL,CA1) - NFY120HNX",0.0,0.0,0.35
0.0,0.0,0.0,0,0.0,27,3,0,1681.25,252.188,100.875,67.25,2017.502,324679,"Proximates, Peanut butter, creamy, SKIPPY (CO,CT) - NFY120C7L",0.0,0.0,50.3
0.0,0.0,0.0,0,0.0,29,2,1,1822.5,313.242,125.297,83.531,2505.935,333132,"Proximates, Tomatoes, diced, canned, STORE BRAND, HYTOP PREMIUM QUALITY & AMERICAS CHOICE (CA1, NY) - NFY120AOK",0.0,0.0,0.12
0.0,0.0,0.0,0,0.0,19,3,0,1265.25,189.788,75.915,50.61,1518.302,332276,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (FL1) - NFY0904ZX",0.0,0.0,1.02
0.0,0.0,0.0,0,0.0,22,2,1,1319.0,226.703,90.681,60.454,1813.622,333745,"Proximates, Tuna, canned, in water, drained solids,  CHICKEN OF THE SEA CHUNK LIGHT, IN WATER  (VA,CA1) - NFY090S2I",0.0,0.0,0.97
0.0,0.0,0.0,0,0.0,21,2,0,1320.25,198.038,79.215,52.81,1584.302,790774,"Bananas, overripe, raw",1.7,0.73,0.22
0.0,0.0,0.0,0,0.0,17,3,1,1465.25,251.84,100.736,67.157,2014.717,2003586,"Flour, 00",2.656,11.4,1.52
0.0,0.0,0.0,0,0.0,23,3,0,1703.75,255.562,102.225,68.15,2044.498,326230,"Carrots, sliced or crinkle cut, frozen, unprepared - Proximates - NF9913VW",0.0,0.0,0.26
0.0,0.0,0.0,0,0.0,25,3,0,2011.25,301.688,120.675,80.45,2413.502,331997,"Proximates, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (NY1) - NFY0904RR",0.0,0.0,2.24
0.0,0.0,0.0,0,0.0,22,4,1,1301.5,223.695,89.478,59.652,1789.56,2514304,"amaranth, flour",0.0,0.0,3.17
0.0,0.0,0.0,0,0.0,22,3,0,1996.25,299.438,119.775,79.85,2395.502,324294,"TDF, Onion rings, frozen, ORE-IDA (FL,MO) - NFY1207BC",1.8,0.0,0.0
0.0,0.0,0.0,0,0.0,26,3,0,1505.25,225.788,90.315,60.21,1806.302,333294,"Proximates, Haddock, raw (CO) - NFY060CM8",0.0,0.0,0.44
0.0,0.0,0.0,0,0.0,49,3,0,1675.25,251.288,100.515,67.01,2010.302,335689,"Beans, Dry, Pinto, 329 (0% moisture)",3.8,22.1,1.55
0.0,0.0,0.0,0,0.0,27,2,1,1530.0,262.969,105.188,70.125,2103.753,335426,"Beans, Dry, Flor de Mayo, 443 (0% moisture)",3.9,23.4,0.87
0.0,0.0,0.0,0,0.0,30,3,0,1049.0,157.35,62.94,41.96,1258.8,323300,"CHEESE, RICOTTA, WHOLE MILK, GALBANI",0.0,0.0,11.2
0.0,0.0,0.0,0,0.0,25,2,1,1611.25,276.934,110.773,73.849,2215.469,328728,"Proximates, Cottage cheese, 2% milkfat, store brand/other brand, FRIENDSHIP & HORIZON ORGANIC (FL,IN) - NFY120BPV",0.0,0.0,2.11
0.0,0.0,0.0,0,0.0,24,3,0,1157.75,173.662,69.465,46.31,1389.298,336039,"Beans, Dry, Great Northern, 335 (0% moisture)",4.3,23.2,1.38
0.0,0.0,0.0,0,0.0,25,3,0,1878.75,281.812,112.725,75.15,2254.498,336058,"Beans, Dry, Great Northern, 693 (0% moisture)",4.4,24.8,1.19
0.0,0.0,0.0,0,0.0,33,4,0,1311.5,196.725,78.69,52.46,1573.8,331633,"Fat, Chicken, dark meat, lean only, thigh, raw, non-enhanced (CA2,NC1) - 14B-07-02-TotalFat",0.0,0.0,4.41
0.0,0.0,0.0,0,0.0,37,4,0,1718.75,257.812,103.125,68.75,2062.498,335527,"Beans, Dry, Pinto, 503 (0% moisture)",3.7,23.8,1.18
0.0,0.0,0.0,0,0.0,54,3,2,1415.0,274.156,109.663,73.108,2193.248,330868,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (AL1) ",0.0,28.0,0.0
0.0,0.0,0.0,0,0.0,21,3,0,1252.75,187.912,75.165,50.11,1503.298,328068,"Proximates, Cheddar cheese, sliced, store brand, CRYSTAL FARMS & SHULLSBURG WISCONSIN (MO,NY) - NFY120DE3",0.0,0.0,33.4
0.0,0.0,0.0,0,0.0,22,4,0,1657.5,248.625,99.45,66.3,1989.0,327033,"Kiwi, Pass 2, Region 4, n/a, Yes, Proximates - NFY010BZU",0.0,0.0,0.25
0.0,0.0,0.0,0,0.0,20,3,0,1873.75,281.062,112.425,74.95,2248.498,335673,"Beans, Dry, Pinto, 390 (0% moisture)",3.9,22.3,1.17
0.0,0.0,0.0,0,0.0,24,3,0,1416.25,212.438,84.975,56.65,1699.502,2684443,"Crustaceans, shrimp, farm raised, raw",0.0,15.56875,0.8013
0.0,0.0,0.0,0,0.0,25,3,0,1471.25,220.688,88.275,58.85,1765.502,332168,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (MO1) - NFY0904WL",0.0,0.0,1.52
0.0,0.0,0.0,0,0.0,58,3,0,1280.25,192.038,76.815,51.21,1536.302,333532,"Proximates, Tuna, canned, in water, drained solids,  BUMBLEBEE CHUNK LIGHT, IN WATER  (IN,NY) - NFY090S0B",0.0,0.0,1.14
0.0,0.0,0.0,0,0.0,20,2,0,1906.25,285.938,114.375,76.25,2287.502,335396,"Beans, Dry, Navy, 521 (0% moisture)",4.4,26.7,1.57
0.0,0.0,0.0,0,0.0,40,3,0,1069.0,160.35,64.14,42.76,1282.8,335875,"Beans, Dry, Black, 545 (0% moisture)",3.8,24.4,1.38
0.0,0.0,0.0,0,0.0,29,2,1,1180.25,202.855,81.142,54.095,1622.843,333096,"Proximates, Tomatoes, diced, canned, DEL MONTE (MI, OK) - NFY120ANH",0.0,0.0,0.15
0.0,0.0,0.0,0,0.0,21,3,0,1781.25,267.188,106.875,71.25,2137.502,335000,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 30, upperchoice",0.0,27.0,15.0
0.0,0.0,0.0,0,0.0,22,3,0,1386.25,207.938,83.175,55.45,1663.502,336009,"Beans, Dry, Great Northern, 350 (0% moisture)",4.6,26.8,1.44
0.0,0.0,0.0,0,0.0,23,3,4,1551.25,368.422,147.369,98.246,2947.378,335641,"Beans, Dry, Pinto, 420 (0% moisture)",4.0,23.1,1.15
0.0,0.0,0.0,0,0.0,32,3,0,1395.0,209.25,83.7,55.8,1674.0,335505,"Beans, Dry, Pinto, 465 (0% moisture)",4.5,29.4,1.27
0.0,0.0,0.0,0,0.0,24,2,1,1297.75,223.051,89.22,59.48,1784.404,335420,"Beans, Dry, Light Red Kidney, 11F-8186 (0% moisture)",4.5,25.0,1.03
0.0,0.0,0.0,0,0.0,16,3,1,1672.25,287.418,114.967,76.645,2299.345,330106,"Proximates, Greek yogurt, DANNON OIKOS PLAIN NON-FAT (FL1,MO1) - NFY09116J",0.0,0.0,0.31
0.0,0.0,0.0,0,0.0,21,2,0,1551.25,232.688,93.075,62.05,1861.502,2258875,"peppers, bell, red, raw",0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,26,4,0,1537.75,230.662,92.265,61.51,1845.298,324051,"BEEF BREAKFAST SAUSAGE, BANQUET BROWN N SERVE SAUSAGE LINKS",0.0,0.0,29.7
0.0,0.0,0.0,0,0.0,27,4,0,1741.25,261.188,104.475,69.65,2089.502,331501,"Fat, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (FL1,MO1,NY1) - 14B-06-04-TotalFat",0.0,0.0,6.29
0.0,0.0,0.0,0,0.0,23,4,0,2012.5,301.875,120.75,80.5,2415.0,328807,"Proximates, Cottage cheese, 2% milkfat, store brand/other brand, KROGER & SAFEWAY (CA1,MI) - NFY120BQX",0.0,0.0,2.72
0.0,0.0,0.0,0,0.0,41,2,1,987.75,169.77,67.908,45.272,1358.16,325211,"Grapefruit juice, white, shelf stable - NFY1213US",0.0,0.0,0.5
0.0,0.0,0.0,0,0.0,58,3,4,1397.5,331.906,132.763,88.508,2655.248,335422,"Beans, Dry, Light Red Kidney (0% moisture)",4.5,25.0,1.03
0.0,0.0,0.0,0,0.0,22,2,0,1813.75,272.062,108.825,72.55,2176.498,335899,"Beans, Dry, Black, 528 (0% moisture)",4.0,25.9,1.42
0.0,0.0,0.0,0,0.0,36,3,0,1526.5,228.975,91.59,61.06,1831.8,335418,"Beans, Dry, Navy, 612 (0% moisture)",4.0,22.3,1.44
0.0,0.0,0.0,0,0.0,22,3,0,1596.25,239.438,95.775,63.85,1915.502,1756664,"SPINACH, BABY",0.0,0.0,0.73
0.0,0.0,0.0,0,0.0,42,3,0,1127.75,169.162,67.665,45.11,1353.298,327663,"Strawberries, Fresh, Pass 2, Region 4, n/a, Yes - Fiber, NFY010924",1.8,0.0,0.0
0.0,0.0,0.0,0,0.0,26,3,0,1496.25,224.438,89.775,59.85,1795.502,2004400,"Flour, Semolina, Coarse",4.04,0.0,0.0
0.0,0.0,0.0,0,0.0,21,2,0,1850.0,277.5,111.0,74.0,2220.0,332168,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (MO1) - NFY0904WL",0.0,0.0,1.52
0.0,0.0,0.0,0,0.0,21,2,0,1484.0,222.6,89.04,59.36,1780.8,323200,"Almonds, dry roasted, salted - NFY1213J8",10.7,0.0,0.0
0.0,0.0,0.0,0,0.0,21,2,0,1491.5,223.725,89.49,59.66,1789.8,2347131,"cream cheese, block, full fat",0.0,0.0,32.14
0.0,0.0,0.0,0,0.0,22,3,0,1210.25,181.538,72.615,48.41,1452.302,2006717,"mushrooms, crimini",0.0,0.0,0.29
0.0,0.0,0.0,0,0.0,23,3,2,1578.75,305.883,122.353,81.569,2447.065,335497,"Beans, Dry, Pinto, 11F-8083 (0% moisture)",4.2,23.7,1.32
0.0,0.0,0.0,0,0.0,22,3,0,1666.25,249.938,99.975,66.65,1999.502,321682,"Broccoli, Pass 2, Region 1, n/a, Yes, Proximates - NFY010CUE",0.0,0.0,0.37
0.0,0.0,0.0,0,0.0,23,3,1,1232.75,211.879,84.752,56.501,1695.033,2004804,"ORANGE JUICE, REFRIGERATED, NO PULP, NOT FORTIFIED",0.0,0.0,0.33
0.0,0.0,0.0,0,0.0,20,3,2,1219.0,236.181,94.473,62.982,1889.454,335818,"Beans, Dry, Black, 298 (0% moisture)",4.2,24.5,1.45
0.0,0.0,0.0,0,0.0,24,4,0,1515.0,227.25,90.9,60.6,1818.0,335519,"Beans, Dry, Pinto, 377 (0% moisture)",3.8,22.0,1.31
0.0,0.0,0.0,0,0.0,21,4,0,1362.75,204.412,81.765,54.51,1635.298,330007,"Proximates, Greek yogurt, DANNON OIKOS PLAIN NON-FAT (IN1,NY1) - NFY09114L",0.0,0.0,0.55
0.0,0.0,0.0,0,0.0,34,3,0,1456.25,218.438,87.375,58.25,1747.502,335740,"Beans, Dry, Small Red, 240 (0% moisture)",3.9,20.2,1.6
0.0,0.0,0.0,0,0.0,56,3,0,1329.0,199.35,79.74,53.16,1594.8,326377,"Carrots, sliced or crinkle cut, frozen, unprepared - Proximates - NF9913QP",0.0,0.0,0.46
0.0,0.0,0.0,0,0.0,28,4,1,1871.25,321.621,128.648,85.766,2572.97,2004065,"flour, spelt, whole grain",10.48,0.0,0.0
0.0,0.0,0.0,0,0.0,20,4,2,1500.25,290.673,116.269,77.513,2325.385,330608,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (NC1)",0.0,0.0,13.0
0.0,0.0,0.0,0,0.0,40,3,0,1727.75,259.162,103.665,69.11,2073.298,331430,"Fat, Chicken, dark meat, lean only, thigh, raw, non-enhanced (FL1,MO1,NY1) - 14B-07-04-TotalFat",0.0,0.0,3.97
0.0,0.0,0.0,0,0.0,45,3,0,1638.75,245.812,98.325,65.55,1966.498,324451,"Proximates, Pickles, kosher dill, spears, store brand, HY VEE & PUBLIX (MO1,FL) - NFY120HQO",0.0,0.0,0.3
0.0,0.0,0.0,0,0.0,37,3,0,1981.25,297.188,118.875,79.25,2377.502,330365,"Proximates, Yogurt, Greek, strawberry, non-fat, CHOBANI (FL,MO) - NFY120OQ2",0.0,8.24,0.07
0.0,0.0,0.0,0,0.0,30,4,1,1439.0,247.328,98.931,65.954,1978.622,2684682,"shrimp, farm raised, raw, tail off, head off, shell removed, not deveined, 26/30 count",0.0,0.0,0.76
0.0,0.0,0.0,0,0.0,25,4,0,1586.25,237.938,95.175,63.45,1903.502,335890,"Beans, Dry, Black, 227 (0% moisture)",4.1,22.0,1.6
0.0,0.0,0.0,0,0.0,22,3,1,1160.25,199.418,79.767,53.178,1595.342,1750680,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",0.0,0.0,2.695
0.0,0.0,0.0,0,0.0,25,2,0,1350.0,202.5,81.0,54.0,1620.0,327860,"Romaine Lettuce, Region 2, n/a, Yes - Proximates - NFY0101R5",0.0,0.0,0.31
0.0,0.0,0.0,0,0.0,32,3,0,1306.5,195.975,78.39,52.26,1567.8,335826,"Beans, Dry, Black, 269 (0% moisture)",4.2,23.7,1.53
0.0,0.0,0.0,0,0.0,22,3,0,2013.75,302.062,120.825,80.55,2416.498,330854,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (CT1)",0.0,0.0,12.2
0.0,0.0,0.0,0,0.0,22,2,0,1525.0,228.75,91.5,61.0,1830.0,335717,"Beans, Dry, Small Red, 798 (0% moisture)",4.2,25.4,1.37
0.0,0.0,0.0,0,0.0,20,3,1,1536.25,264.043,105.617,70.411,2112.339,324146,"BEEF BREAKFAST SAUSAGE, BANQUET BROWN N SERVE SAUSAGE LINKS, MAPLE FLAVOR",0.0,0.0,32.5
0.0,0.0,0.0,0,0.0,24,2,1,1479.0,254.203,101.681,67.788,2033.628,335964,"Beans, Dry, Great Northern, 11F-8138 (0% moisture)",4.2,24.4,1.1
0.0,0.0,0.0,0,0.0,28,3,0,1609.0,241.35,96.54,64.36,1930.8,335504,"Beans, Dry, Pinto, 11F-8189 (0% moisture)",4.2,21.8,0.94
0.0,0.0,0.0,0,0.0,22,2,0,1259.0,188.85,75.54,50.36,1510.8,330816,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CA2) ",0.0,19.7,0.0
0.0,0.0,0.0,0,0.0,21,2,0,1360.0,204.0,81.6,54.4,1632.0,335512,"Beans, Dry, Pinto, 696 (0% moisture)",3.9,21.6,1.3
0.0,0.0,0.0,0,0.0,22,3,1,1736.25,298.418,119.367,79.578,2387.342,332112,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (AL1) - NFY0904VF",0.0,0.0,1.38
0.0,0.0,0.0,0,0.0,22,4,2,1329.0,257.494,102.998,68.665,2059.953,321546,"Beans, snap, canned, drained - NFY1211YW",0.0,0.0,0.43
0.0,0.0,0.0,0,0.0,22,3,0,2095.0,314.25,125.7,83.8,2514.0,324313,"TDF, Onion rings, frozen, ALEXIA (AL,OK) - NFY12066R",2.5,0.0,0.0
0.0,0.0,0.0,0,0.0,19,3,4,1643.75,390.391,156.156,104.104,3123.124,335437,"Beans, Dry, Tan, 11F-8148 (0% moisture)",4.3,26.4,1.06
0.0,0.0,0.0,0,0.0,35,3,0,1372.75,205.912,82.365,54.91,1647.298,2003590,"Apple juice, with added vitamin C, from concentrate, shelf stable",0.0,0.0859375,0.2863
0.0,0.0,0.0,0,0.0,29,4,0,1512.75,226.912,90.765,60.51,1815.298,335250,"Beans, Dry, Pink, 11F-8197 (0% moisture)",4.3,24.4,1.15
0.0,0.0,0.0,0,0.0,21,2,0,1437.75,215.662,86.265,57.51,1725.298,324714,"Proximates, Peanut butter, creamy, SKIPPY (AL,CA1) - NFY120C6T",0.0,0.0,50.8
0.0,0.0,0.0,0,0.0,22,3,0,1326.5,198.975,79.59,53.06,1591.8,335367,"Beans, Dry, Navy, 241 (0% moisture)",4.4,26.6,1.33
0.0,0.0,0.0,0,0.0,22,3,0,1429.0,214.35,85.74,57.16,1714.8,335451,"Beans, Dry, Pinto, 11F-8012 (0% moisture)",4.3,27.1,1.18
0.0,0.0,0.0,0,0.0,23,3,0,1450.0,217.5,87.0,58.0,1740.0,323608,Egg whites,0.0,0.0,0.1
0.0,0.0,0.0,0,0.0,20,2,0,1719.0,257.85,103.14,68.76,2062.8,321796,"Broccoli, Cooked, Region 2, n/a, Yes, Fiber - NFY01049U",2.2,0.0,0.0
0.0,0.0,0.0,0,0.0,21,3,1,1372.75,235.941,94.377,62.918,1887.534,331807,"Fat, Chicken, dark meat, lean only, thigh, raw, enhanced (OK1,MI1) - 14B-07-06-TotalFat",0.0,0.0,3.8
0.0,0.0,0.0,0,0.0,31,3,0,1496.5,224.475,89.79,59.86,1795.8,327198,"Melons, cantaloupe, raw",0.8,0.82,0.18
0.0,0.0,0.0,0,0.0,23,2,0,1392.75,208.912,83.565,55.71,1671.298,2259794,"Yogurt, Greek, plain, whole milk",0.0,8.77888,4.394
0.0,0.0,0.0,0,0.0,22,3,1,1489.0,255.922,102.369,68.246,2047.378,335430,"Beans, Dry, Carioca, 11F-8104 (0% moisture)",4.4,24.7,1.33
0.0,0.0,0.0,0,0.0,25,3,0,1857.75,278.662,111.465,74.31,2229.298,335903,"Beans, Dry, Black, 753 (0% moisture)",4.4,25.8,1.31
0.0,0.0,0.0,0,0.0,33,2,0,1354.0,203.1,81.24,54.16,1624.8,331696,"Fat, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CA2,NC1) - 14B-06-02-TotalFat",0.0,0.0,6.19
0.0,0.0,0.0,0,0.0,35,3,0,1942.5,291.375,116.55,77.7,2331.0,335880,"Beans, Dry, Black, 288 (0% moisture)",4.2,24.4,1.44
0.0,0.0,0.0,0,0.0,18,2,1,1666.25,286.387,114.555,76.37,2291.098,326586,"TDF, Mustard, yellow, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120I10",3.3,0.0,0.0
0.0,0.0,0.0,0,0.0,23,3,0,1462.75,219.412,87.765,58.51,1755.298,1105664,"Apples, granny smith, with skin, raw",2.5,0.27,0.14
0.0,0.0,0.0,0,0.0,20,2,0,1353.75,203.062,81.225,54.15,1624.498,328257,"Proximates, Cheese, cheddar, natural shredded sharp, KRAFT (AZ,IN,GA) - NFY120WTS",0.0,0.0,34.1
0.0,0.0,0.0,0,0.0,20,3,0,1117.75,167.662,67.065,44.71,1341.298,2644287,"Beans, cannellini, canned, sodium added, drained and rinsed",0.0,7.4125,1.169
0.0,0.0,0.0,0,0.0,29,3,2,2123.75,411.477,164.591,109.727,3291.815,324347,"Proximates, Pickles, kosher dill, spears, VLASIC (CO,CT) - NFY120HMM",0.0,0.0,0.4
0.0,0.0,0.0,0,0.0,23,3,0,1870.0,280.5,112.2,74.8,2244.0,335642,"Beans, Dry, Pinto, 795 (0% moisture)",4.1,23.3,1.21
0.0,0.0,0.0,0,0.0,22,3,0,1190.25,178.538,71.415,47.61,1428.302,2260177,"Yogurt, Greek, whole milk, plain",0.0,0.0,5.05
0.0,0.0,0.0,0,0.0,26,3,0,1967.5,295.125,118.05,78.7,2361.0,2687088,"tomatoes, whole, canned, solids and liquids, with salt added",0.74,0.0,0.0
0.0,0.0,0.0,0,0.0,21,2,2,1592.5,308.547,123.419,82.279,2468.375,334844,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 4, lowerchoice",0.0,22.4,7.41
0.0,0.0,0.0,0,0.0,44,4,0,1276.5,191.475,76.59,51.06,1531.8,335782,"Beans, Dry, Cranberry (0% moisture)",4.3,24.4,1.23
0.0,0.0,0.0,0,0.0,21,2,0,1993.75,299.062,119.625,79.75,2392.498,335357,"Beans, Dry, Navy, 771 (0% moisture)",4.3,24.2,1.51
0.0,0.0,0.0,0,0.0,24,4,0,1600.25,240.038,96.015,64.01,1920.302,321889,"Broccoli, Pass 2, Region 3, n/a, Yes, Proximates - NFY010D84",0.0,0.0,0.41
0.0,0.0,0.0,0,0.0,47,3,0,1604.0,240.6,96.24,64.16,1924.8,333639,"Proximates, Tuna, canned, in water, drained solids,  CHICKEN OF THE SEA CHUNK LIGHT, IN WATER  (VA,NC) - NFY090S2T",0.0,0.0,0.82
0.0,0.0,0.0,0,0.0,22,3,1,1607.5,276.289,110.516,73.677,2210.313,335757,"Beans, Dry, Small Red, 786 (0% moisture)",4.2,22.3,1.2
0.0,0.0,0.0,0,0.0,27,3,1,1785.0,306.797,122.719,81.812,2454.372,2006717,"mushrooms, crimini",0.0,0.0,0.29
0.0,0.0,0.0,0,0.0,57,3,0,1290.0,193.5,77.4,51.6,1548.0,321511,"Beans, snap, canned, drained - NFY1211Z9",0.0,0.0,0.43
0.0,0.0,0.0,0,0.0,22,3,0,1596.5,239.475,95.79,63.86,1915.8,334936,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 17, select",0.0,23.8,3.5
0.0,0.0,0.0,0,0.0,25,3,1,1788.75,307.441,122.977,81.984,2459.528,324157,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",0.0,13.3,28.7
0.0,0.0,0.0,0,0.0,20,3,2,1530.25,296.486,118.594,79.063,2371.887,335369,"Beans, Dry, Navy, 234 (0% moisture)",4.2,22.4,1.64
0.0,0.0,0.0,0,0.0,35,3,0,1635.25,245.288,98.115,65.41,1962.302,323913,"TDF, Salsa, TOSTITOS CHUNKY, MEDIUM (AL,CA1) - NFY090KUO",2.0,0.0,0.0
0.0,0.0,0.0,0,0.0,25,3,0,1918.75,287.812,115.125,76.75,2302.498,324480,"Proximates, Pickles, kosher dill, spears, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120HQD",0.0,0.0,0.36
0.0,0.0,0.0,0,0.0,23,2,0,1080.25,162.038,64.815,43.21,1296.302,335576,"Beans, Dry, Pinto, 639 (0% moisture)",3.9,21.5,1.31
0.0,0.0,0.0,0,0.0,30,3,0,1417.5,212.625,85.05,56.7,1701.0,323800,Salsa,0.0,0.0,0.3
0.0,0.0,0.0,0,0.0,39,3,0,1625.25,243.788,97.515,65.01,1950.302,2685568,"Squash, summer, green, zucchini, includes skin, raw",0.7525,0.984375,0.205
0.0,0.0,0.0,0,0.0,32,3,0,2015.0,302.25,120.9,80.6,2418.0,335754,"Beans, Dry, Small Red, 374 (0% moisture)",3.8,22.0,1.18
0.0,0.0,0.0,0,0.0,24,3,0,1122.75,168.412,67.365,44.91,1347.298,334844,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 4, lowerchoice",0.0,22.4,7.41
0.0,0.0,0.0,0,0.0,32,3,0,1343.75,201.562,80.625,53.75,1612.498,326230,"Carrots, sliced or crinkle cut, frozen, unprepared - Proximates - NF9913VW",0.0,0.0,0.26
0.0,0.0,0.0,0,0.0,50,3,0,1425.25,213.788,85.515,57.01,1710.302,335638,"Beans, Dry, Pinto, 692 (0% moisture)",3.9,20.7,1.55
0.0,0.0,0.0,0,0.0,22,4,0,1645.0,246.75,98.7,65.8,1974.0,320391,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 16, select",0.0,23.8,2.07
0.0,0.0,0.0,0,0.0,23,2,1,1558.75,267.91,107.164,71.443,2143.283,335459,"Beans, Dry, Pinto, 11F-8035 (0% moisture)",4.3,22.3,1.07
0.0,0.0,0.0,0,0.0,53,2,0,960.25,144.038,57.615,38.41,1152.302,324987,"Proximates, Parmesan cheese, grated, store brand/other brand, GREAT VALUE (AL,OK) - NFY120DTF",0.0,0.0,26.0
0.0,0.0,0.0,0,0.0,22,2,1,1455.0,250.078,100.031,66.688,2000.628,326348,"Carrots, whole, unprepared - Proximates - NF99146P",0.0,0.0,0.3
0.0,0.0,0.0,0,0.0,22,2,0,1536.25,230.438,92.175,61.45,1843.502,335917,"Beans, Dry, Small White, 272 (0% moisture)",4.4,26.3,1.48
0.0,0.0,0.0,0,0.0,35,2,0,1412.75,211.912,84.765,56.51,1695.298,335868,"Beans, Dry, Black, 215 (0% moisture)",4.0,23.7,2.0
0.0,0.0,0.0,0,0.0,20,4,0,1806.25,270.938,108.375,72.25,2167.502,335626,"Beans, Dry, Pinto, 738 (0% moisture)",3.8,21.6,1.29
0.0,0.0,0.0,0,0.0,23,3,0,1402.75,210.412,84.165,56.11,1683.298,2727589,"Juice, tart cherry, from concentrate, shelf-stable",0.0,0.1465625,0.0
0.0,0.0,0.0,0,0.0,30,3,0,1573.75,236.062,94.425,62.95,1888.498,330906,"Fat, Chicken, skin, raw, from drumsticks and thighs, non-enhanced (National) - 14B-01-01-TotalFat",0.0,0.0,44.2
0.0,0.0,0.0,0,0.0,21,2,1,1565.25,269.027,107.611,71.741,2152.221,335340,"Beans, Dry, Navy, 556 (0% moisture)",4.4,23.6,1.45
0.0,0.0,0.0,0,0.0,21,3,0,1820.0,273.0,109.2,72.8,2184.0,335134,"TDF, Whole wheat bread, NATURES OWN (FL,NC) - NFY1204QA",5.9,0.0,0.0
0.0,0.0,0.0,0,0.0,22,3,0,1239.0,185.85,74.34,49.56,1486.8,335408,"Beans, Dry, Navy, 565 (0% moisture)",4.4,23.9,1.52
0.0,0.0,0.0,0,0.0,22,3,2,1349.0,261.369,104.548,69.698,2090.95,328356,"Proximates, Cheese, cheddar, natural shredded sharp, store brand, SHOP RITE (IA,IN,NJ) - NFY120WUA",0.0,0.0,33.9
0.0,0.0,0.0,0,0.0,23,3,1,1890.0,324.844,129.938,86.625,2598.753,335679,"Beans, Dry, Pinto, 515 (0% moisture)",4.3,26.1,1.03
0.0,0.0,0.0,0,0.0,23,2,0,1314.0,197.1,78.84,52.56,1576.8,321745,"Broccoli, Region 4, n/a, Yes, Proximates - NFY0104CS",0.0,0.0,0.42
0.0,0.0,0.0,0,0.0,20,3,0,1227.75,184.162,73.665,49.11,1473.298,332012,"Proximates, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (AL1) - NFY0904RX",0.0,0.0,1.98
0.0,0.0,0.0,0,0.0,24,3,0,2046.25,306.938,122.775,81.85,2455.502,334842,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 34, lowerchoice",0.0,22.6,4.63
0.0,0.0,0.0,0,0.0,24,4,0,1647.5,247.125,98.85,65.9,1977.0,330922,"Fat, Chicken, skin, raw, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-01-03-TotalFat",0.0,0.0,43.3
0.0,0.0,0.0,0,0.0,22,3,0,1707.5,256.125,102.45,68.3,2049.0,327109,"Cantaloupe, raw, Region 4, n/a, Yes - Proximates,  NF0009I5, NF0009IS",0.0,0.0,0.23
0.0,0.0,0.0,0,0.0,18,2,0,1356.25,203.438,81.375,54.25,1627.502,335936,"Beans, Dry, Great Northern, 11F-8145 (0% moisture)",4.3,26.6,1.09
0.0,0.0,0.0,0,0.0,20,4,3,1688.75,364.137,145.655,97.103,2913.095,325329,"Peaches, raw, Region 1, n/a, Yes - Proximates,  NF00094C; NF000956",0.0,0.0,0.22
0.0,0.0,0.0,0,0.0,22,3,0,1396.25,209.438,83.775,55.85,1675.502,326982,"Kiwi, Region 3, n/a, Yes, Proximates  - NFY0100T4",0.0,0.0,0.11
0.0,0.0,0.0,0,0.0,24,2,0,1343.75,201.562,80.625,53.75,1612.498,326298,"Carrots, sliced or crinkle cut, frozen, unprepared - Proximates - NF9913T8",0.0,0.0,1.08
